hryear4,pesex,peernlab,peerncov,peage,ptdtrace,pehspnon,peeduca,prcitshp,gestfips,pworwgt,peio1ocd
2012,2,2,2,62,1,2,43,1,21,82938022,3255
2012,2,2,2,24,1,2,42,1,21,74513482,3255
2012,2,2,2,41,1,2,43,1,21,69767152,3255
2012,2,2,2,36,1,2,42,1,21,66855798,3255
2012,2,2,2,26,1,2,43,1,22,149717836,3255
2012,2,2,2,31,1,2,43,1,22,137307510,3255
2012,2,2,2,47,1,1,41,1,22,199967979,3255
2012,2,2,2,64,1,2,42,1,23,19731567,3255
2012,1,2,2,52,1,2,41,1,23,21376140,3255
2012,2,2,2,56,1,2,44,1,23,22698307,3255
2012,2,2,2,50,1,2,43,1,23,23285645,3255
2012,2,2,2,24,1,2,43,1,23,29028367,3255
2012,2,2,2,58,1,2,44,1,23,22241730,3255
2012,2,2,2,34,1,2,43,1,23,24283666,3255
2012,2,2,2,64,1,2,42,1,23,19334667,3255
2012,2,2,2,37,4,2,43,4,24,91720343,3255
2012,2,1,-1,36,2,2,44,4,24,103261369,3255
2012,2,2,2,35,1,2,43,1,24,71289197,3255
2012,2,2,2,30,2,2,42,1,24,92608215,3255
2012,2,1,-1,61,1,2,39,1,24,71126940,3255
2012,2,2,2,35,1,2,43,1,24,73703847,3255
2012,2,2,2,53,1,2,41,1,25,125534467,3255
2012,2,2,2,55,1,2,43,1,25,130807259,3255
2012,2,2,1,31,1,2,44,1,25,152005637,3255
2012,1,1,-1,39,1,2,43,1,25,169046317,3255
2012,2,2,2,68,1,2,44,1,25,143925821,3255
2012,2,2,2,30,2,2,42,1,26,160651476,3255
2012,2,1,-1,63,4,2,43,4,26,132387839,3255
2012,2,2,2,53,1,2,43,1,26,118584334,3255
2012,2,1,-1,41,2,2,43,1,26,125066892,3255
2012,2,2,2,39,2,2,42,1,26,171100948,3255
2012,2,1,-1,32,1,2,42,1,26,89691668,3255
2012,2,1,-1,62,1,2,42,1,26,108254772,3255
2012,2,2,2,30,1,2,43,1,26,84211618,3255
2012,1,1,-1,41,2,2,41,4,27,64197735,3255
2012,2,1,-1,27,2,2,42,5,27,70056654,3255
2012,2,2,2,49,1,2,43,1,27,55792449,3255
2012,2,1,-1,33,1,2,43,1,27,55063853,3255
2012,1,1,-1,40,2,2,40,4,27,63164046,3255
2012,2,2,2,56,1,2,43,4,27,56279561,3255
2012,2,2,2,43,1,2,42,1,27,59120393,3255
2012,1,1,-1,34,2,2,43,5,27,71034951,3255
2012,2,2,2,37,5,2,41,1,27,71349826,3255
2012,2,2,2,59,1,2,43,1,27,56279561,3255
2012,2,2,1,49,1,2,43,1,27,53663973,3255
2012,2,1,-1,27,1,2,43,1,27,57750168,3255
2012,2,1,-1,46,1,2,43,1,27,53663973,3255
2012,2,2,2,60,1,2,43,1,27,56357056,3255
2012,2,2,2,54,1,2,41,1,27,59885290,3255
2012,2,1,-1,27,1,2,42,1,28,141525412,3255
2012,2,2,2,39,1,2,42,1,28,134335170,3255
2012,2,2,2,29,2,2,42,1,29,123439354,3255
2012,2,2,2,61,1,2,42,1,29,115856664,3255
2012,2,2,2,46,1,2,43,1,29,114429334,3255
2012,2,2,2,26,1,2,41,1,29,105915528,3255
2012,2,2,2,38,1,2,43,1,30,29028551,3255
2012,2,2,2,51,1,2,43,1,30,28475882,3255
2012,2,2,2,40,1,2,43,1,30,30725582,3255
2012,2,2,2,55,1,2,41,1,30,27199285,3255
2012,2,2,2,25,1,2,43,1,31,45036370,3255
2012,2,2,2,55,1,2,43,1,31,26965053,3255
2012,2,2,2,50,1,2,43,1,31,28230656,3255
2012,2,2,2,38,1,2,42,1,31,38396550,3255
2012,2,2,2,51,1,2,43,1,31,29415309,3255
2012,2,2,2,29,1,2,43,1,31,45036370,3255
2012,2,2,2,27,2,2,43,1,31,33138035,3255
2012,2,2,2,27,1,2,43,1,32,42032323,3255
2012,2,2,2,80,1,2,43,5,32,57326443,3255
2012,2,1,-1,27,4,2,43,1,32,47937954,3255
2012,2,1,-1,65,1,2,40,1,32,64667973,3255
2012,2,1,-1,43,5,2,41,1,32,49118471,3255
2012,2,1,-1,50,5,2,41,5,32,41708900,3255
2012,2,2,2,48,1,2,43,1,33,17739691,3255
2012,2,2,2,51,1,2,41,1,33,18734453,3255
2012,2,2,2,28,1,2,42,1,33,23635547,3255
2012,2,2,2,60,1,2,41,1,33,17630684,3255
2012,2,1,-1,58,1,2,40,1,33,17659438,3255
2012,2,2,2,41,1,2,45,1,33,22597632,3255
2012,2,2,2,24,1,2,42,1,33,24134971,3255
2012,2,2,2,51,1,2,40,1,33,18734453,3255
2012,2,2,2,50,1,2,43,1,33,18488283,3255
2012,2,2,2,24,1,2,39,1,33,24134971,3255
2012,2,2,2,61,1,2,40,1,33,17197153,3255
2012,2,2,2,56,1,2,40,1,33,17894572,3255
2012,2,2,2,67,1,2,43,1,33,21479133,3255
2012,2,2,2,24,2,2,43,1,34,194200728,3255
2012,2,2,2,63,1,2,42,1,35,72874484,3255
2012,2,2,2,52,1,2,43,1,35,86681938,3255
2012,2,1,-1,36,2,2,41,1,36,163832526,3255
2012,2,1,-1,57,1,1,43,1,36,138286183,3255
2012,2,1,-1,34,1,2,43,4,36,122980094,3255
2012,2,2,2,39,1,2,36,1,36,141868386,3255
2012,1,2,2,27,1,2,40,1,36,126696845,3255
2012,2,1,-1,31,1,2,42,1,36,150533818,3255
2012,2,1,-1,57,2,2,43,4,36,108224064,3255
2012,2,1,-1,25,2,2,43,1,36,174877928,3255
2012,2,1,-1,55,1,2,41,1,36,121787651,3255
2012,2,2,2,29,1,2,43,1,36,154309764,3255
2012,1,2,2,29,1,2,41,1,36,123863070,3255
2012,2,2,2,49,1,2,42,1,36,125552087,3255
2012,2,2,2,23,1,2,41,1,37,159223333,3255
2012,2,2,2,39,1,2,42,1,37,142125690,3255
2012,2,2,2,59,1,2,41,1,37,129219618,3255
2012,2,2,2,39,1,2,43,1,38,17130262,3255
2012,2,2,2,45,1,2,42,3,38,14563832,3255
2012,2,2,2,66,1,2,42,1,38,17632705,3255
2012,2,2,2,31,1,2,44,1,38,17759985,3255
2012,2,2,1,59,1,2,43,1,38,14576254,3255
2012,2,2,2,58,1,2,43,1,38,14576254,3255
2012,2,2,2,51,1,2,43,1,38,15260389,3255
2012,2,2,2,26,1,2,41,1,38,19365193,3255
2012,2,2,2,68,1,2,44,1,38,18149422,3255
2012,2,2,2,53,1,2,42,1,38,15830225,3255
2012,2,2,2,60,1,2,43,1,39,122178863,3255
2012,2,2,2,57,1,2,45,1,39,120826267,3255
2012,2,2,2,53,1,2,43,1,39,126497242,3255
2012,1,2,2,43,1,2,43,1,39,118341171,3255
2012,2,1,-1,28,1,2,41,1,39,107374833,3255
2012,2,1,-1,58,1,2,43,1,39,120826267,3255
2012,2,2,2,56,1,2,44,1,39,120826267,3255
2012,2,2,2,33,1,2,43,1,39,98474379,3255
2012,2,2,2,63,1,2,42,1,39,105033898,3255
2012,2,2,2,58,1,2,41,1,39,118986649,3255
2012,2,2,1,56,1,2,41,1,39,113150423,3255
2012,2,2,2,43,1,2,42,1,39,104824559,3255
2012,2,2,2,49,1,2,43,1,39,112171080,3255
2012,2,2,2,38,1,2,42,1,39,98516140,3255
2012,2,2,2,30,1,2,45,1,39,99229795,3255
2012,2,2,2,33,1,2,43,1,40,112187971,3255
2012,1,2,2,52,1,2,42,1,40,87420096,3255
2012,2,2,2,40,1,2,42,1,40,114896159,3255
2012,2,2,2,35,2,2,43,1,41,53632597,3255
2012,2,2,2,44,1,2,43,1,41,101430719,3255
2012,2,2,2,53,4,2,43,4,41,70500277,3255
2012,2,1,-1,58,1,2,41,1,41,76069663,3255
2012,2,2,1,56,1,2,43,1,41,76069663,3255
2012,1,2,2,54,1,2,44,1,42,125083412,3255
2012,2,2,2,21,1,2,43,1,42,140620104,3255
2012,2,2,2,21,1,2,43,1,42,140620104,3255
2012,2,2,2,45,1,2,43,1,42,117380248,3255
2012,1,1,-1,36,1,2,43,1,42,112751030,3255
2012,1,2,2,43,1,2,42,1,42,110575875,3255
2012,2,2,2,29,1,2,42,1,42,118532809,3255
2012,2,1,-1,44,1,2,41,1,42,114836586,3255
2012,2,1,-1,51,1,2,42,1,42,118618298,3255
2012,2,2,2,57,1,2,43,1,42,113300543,3255
2012,2,2,2,51,1,2,43,1,42,123962406,3255
2012,2,2,2,38,1,1,44,1,42,127010839,3255
2012,2,2,2,39,1,2,43,1,42,107925636,3255
2012,2,2,2,45,1,2,43,1,42,117380248,3255
2012,1,1,-1,62,1,2,42,1,42,109213117,3255
2012,1,2,2,35,1,2,43,1,42,109834279,3255
2012,2,2,2,38,1,2,42,1,42,110540585,3255
2012,2,1,-1,51,1,2,43,1,44,19194921,3255
2012,2,1,-1,56,1,2,42,1,44,18334397,3255
2012,2,1,-1,37,1,2,43,1,44,18893404,3255
2012,2,1,-1,38,1,2,42,1,44,17575038,3255
2012,2,2,2,50,1,2,42,1,44,17855515,3255
2012,2,2,2,25,1,2,43,1,44,19302352,3255
2012,2,1,-1,55,1,2,43,1,44,17055038,3255
2012,2,2,2,64,1,2,40,1,44,14825891,3255
2012,2,2,2,26,1,2,43,1,45,113651581,3255
2012,2,2,2,42,2,2,43,1,45,98157449,3255
2012,2,2,2,48,1,2,41,1,45,81145262,3255
2012,2,2,2,41,1,2,44,5,45,107040425,3255
2012,2,2,2,63,1,2,44,1,45,66304229,3255
2012,2,2,2,48,1,2,41,1,45,75613236,3255
2012,2,2,2,26,3,2,44,1,46,13501081,3255
2012,2,2,2,24,1,2,43,1,46,13129435,3255
2012,2,2,2,45,1,2,42,1,46,17412393,3255
2012,2,2,2,27,1,2,42,1,46,17206414,3255
2012,2,2,2,50,1,2,36,1,46,14097241,3255
2012,2,2,1,49,1,2,43,1,46,18058103,3255
2012,2,2,2,58,1,2,41,1,46,17564417,3255
2012,2,2,2,28,1,2,43,1,47,163467116,3255
2012,2,2,2,58,1,2,43,1,47,134862747,3255
2012,2,2,2,61,1,2,43,1,47,137738835,3255
2012,1,2,2,34,1,1,41,1,48,147939301,3255
2012,2,2,2,27,1,1,43,1,48,136382395,3255
2012,2,1,-1,45,4,2,43,4,48,178331539,3255
2012,2,2,2,22,1,2,43,1,48,149531110,3255
2012,2,2,2,29,1,2,43,1,48,148313979,3255
2012,2,2,2,56,1,2,41,1,48,147869505,3255
2012,2,2,2,38,2,2,41,1,48,181522304,3255
2012,2,2,2,38,1,2,43,1,48,133374021,3255
2012,2,2,2,33,2,2,43,1,48,169405379,3255
2012,2,1,-1,58,2,2,43,1,48,116200196,3255
2012,2,2,2,47,4,2,43,4,48,180762093,3255
2012,2,2,2,28,1,2,43,1,48,141076238,3255
2012,2,2,2,40,1,2,42,1,48,138102495,3255
2012,2,2,2,26,1,2,43,1,48,141344640,3255
2012,1,2,2,58,1,2,42,1,48,133764600,3255
2012,2,2,2,53,1,2,43,1,48,152131748,3255
2012,1,2,2,40,1,2,43,1,49,74878075,3255
2012,2,2,2,63,1,2,43,1,49,57480630,3255
2012,2,2,2,57,1,2,41,1,49,66123129,3255
2012,2,2,2,34,1,2,43,1,49,70778878,3255
2012,2,2,2,29,1,2,41,1,49,77176117,3255
2012,2,2,2,57,1,2,43,1,50,12837855,3255
2012,2,2,2,27,1,2,42,1,50,16248069,3255
2012,2,1,-1,34,1,2,43,1,50,14901244,3255
2012,1,2,2,61,1,2,41,1,50,12496780,3255
2012,1,1,-1,37,1,2,43,1,50,12842444,3255
2012,2,1,-1,29,1,2,42,1,50,16248069,3255
2012,2,2,2,30,1,2,43,1,50,14901244,3255
2012,2,2,2,54,1,2,43,1,51,123613048,3255
2012,2,2,2,28,1,2,44,1,51,121723438,3255
2012,1,2,2,27,1,2,43,1,51,101073203,3255
2012,2,2,2,54,1,2,41,1,51,125843353,3255
2012,2,2,2,62,1,2,42,1,51,117240846,3255
2012,2,2,2,28,1,2,43,1,51,120488028,3255
2012,2,2,2,30,1,2,43,1,51,110500603,3255
2012,2,2,2,57,2,2,43,1,53,85809217,3255
2012,1,1,-1,24,1,2,43,1,53,130375710,3255
2012,2,2,2,55,1,2,43,1,53,114129423,3255
2012,2,2,2,34,1,2,44,1,54,64031655,3255
2012,2,2,2,55,1,2,44,1,54,45553696,3255
2012,2,2,2,58,1,2,43,1,54,45438024,3255
2012,2,1,-1,26,1,2,43,1,55,88588737,3255
2012,2,2,2,53,1,2,41,1,55,84290015,3255
2012,2,2,2,41,1,1,43,1,55,79330626,3255
2012,2,2,2,33,1,2,41,1,55,80551493,3255
2012,2,2,2,37,1,2,43,1,55,83198130,3255
2012,2,2,2,55,1,2,43,1,55,80511225,3255
2012,2,2,2,41,1,2,41,1,55,89606548,3255
2012,2,2,2,42,1,2,43,1,55,88525670,3255
2012,2,1,-1,39,1,2,43,1,55,84213960,3255
2012,2,2,2,43,1,2,43,1,55,89606548,3255
2012,2,2,2,36,1,2,44,1,55,83196242,3255
2012,2,1,-1,56,1,2,41,1,55,83758929,3255
2012,2,2,2,43,1,2,43,1,55,88525670,3255
2012,2,2,2,39,1,2,42,1,56,10196441,3255
2012,2,2,2,46,1,2,42,1,56,10545272,3255
2013,2,2,2,57,1,2,43,1,02,16291508,3255
2013,2,1,-1,28,1,2,43,1,02,17008585,3255
2013,2,1,-1,50,1,2,43,1,02,15779713,3255
2013,2,2,2,64,1,2,43,1,02,16029195,3255
2013,2,2,2,41,2,2,43,1,04,109804927,3255
2013,2,2,2,27,1,2,41,1,05,137565135,3255
2013,2,1,-1,38,1,2,40,1,06,113743618,3255
2013,2,1,-1,49,1,2,40,1,06,142171718,3255
2013,2,1,-1,65,4,2,44,4,06,125862987,3255
2013,1,2,2,46,5,2,43,4,06,194993242,3255
2013,2,2,2,54,1,2,41,1,06,136637990,3255
2013,2,1,-1,23,4,2,42,1,06,176872169,3255
2013,2,1,-1,52,4,2,43,4,06,110855055,3255
2013,2,1,-1,65,5,2,43,4,06,74026425,3255
2013,2,1,-1,53,1,1,41,4,06,134547170,3255
2013,1,1,-1,51,5,2,43,5,06,146608315,3255
2013,2,1,-1,54,5,2,43,5,06,116462573,3255
2013,1,1,-1,59,1,2,43,1,06,116810726,3255
2013,1,1,-1,53,1,1,43,1,06,140467974,3255
2013,2,1,-1,59,1,2,42,1,06,120093712,3255
2013,2,1,-1,42,6,2,43,1,06,106033083,3255
2013,2,2,2,50,1,2,43,1,06,126191661,3255
2013,1,2,2,48,2,2,43,4,06,141429959,3255
2013,2,1,-1,58,1,2,42,1,06,126327948,3255
2013,2,2,2,64,7,2,41,1,06,93710621,3255
2013,2,2,2,41,2,1,41,1,06,156242813,3255
2013,1,1,-1,58,4,2,40,4,06,113735865,3255
2013,2,2,2,30,1,1,40,1,06,130145749,3255
2013,2,1,-1,65,1,2,41,1,06,132805564,3255
2013,2,2,2,67,1,1,42,1,06,118653927,3255
2013,2,2,2,30,1,2,43,1,08,66527777,3255
2013,2,2,2,37,1,2,43,1,08,64892816,3255
2013,2,2,2,60,1,2,43,5,08,58176033,3255
2013,2,2,2,58,1,2,44,1,08,61498212,3255
2013,2,2,2,57,1,2,41,1,08,61600255,3255
2013,2,2,2,28,1,2,42,1,08,73085694,3255
2013,2,2,2,77,2,2,42,1,09,46220058,3255
2013,2,1,-1,27,1,2,42,1,09,45937580,3255
2013,2,2,2,60,1,2,41,1,09,39084857,3255
2013,2,2,2,51,1,2,43,1,09,43414750,3255
2013,2,2,2,53,1,2,42,1,09,43414750,3255
2013,2,1,-1,38,1,2,41,1,09,40787996,3255
2013,1,2,2,55,1,2,43,1,09,40004760,3255
2013,2,2,2,50,1,2,41,1,09,43414750,3255
2013,2,2,2,41,2,2,44,1,09,39649867,3255
2013,2,1,-1,71,4,2,45,4,09,49328762,3255
2013,2,2,2,67,1,2,41,1,09,42231088,3255
2013,2,2,2,39,1,2,41,1,09,41863903,3255
2013,1,2,2,56,2,2,44,4,09,48963994,3255
2013,2,1,-1,52,1,2,41,1,09,42298986,3255
2013,2,2,2,32,1,2,44,1,09,42763059,3255
2013,2,2,2,56,1,2,43,1,10,12162915,3255
2013,2,2,2,61,1,2,42,1,10,11505866,3255
2013,2,1,-1,58,1,2,45,1,10,12162915,3255
2013,2,2,2,28,1,2,43,1,10,20969743,3255
2013,2,2,2,58,1,2,43,1,10,12578076,3255
2013,2,1,-1,37,2,2,43,5,10,16849045,3255
2013,2,2,2,37,1,2,41,1,10,19254573,3255
2013,2,1,-1,62,1,2,41,1,10,11898599,3255
2013,1,2,2,29,2,2,42,1,10,22477715,3255
2013,2,2,2,39,2,2,41,4,10,17658944,3255
2013,2,1,-1,24,1,2,43,1,10,23936584,3255
2013,2,2,2,32,1,1,44,4,11,12797816,3255
2013,2,2,2,23,1,2,43,1,11,13497377,3255
2013,1,2,2,49,1,2,41,1,12,153527023,3255
2013,2,2,2,30,1,2,42,5,12,140458829,3255
2013,1,2,2,72,1,2,43,1,12,139858263,3255
2013,2,2,2,31,1,2,43,1,12,140470217,3255
2013,2,2,2,57,1,2,40,1,12,139314055,3255
2013,2,2,2,57,1,2,44,1,12,139788764,3255
2013,2,2,2,33,1,2,39,1,12,140470217,3255
2013,2,2,2,32,1,2,43,1,12,141134236,3255
2013,2,2,2,42,1,1,43,4,12,156370982,3255
2013,2,2,2,24,1,2,43,5,12,166548578,3255
2013,2,2,2,47,1,2,42,1,12,145736823,3255
2013,1,2,2,51,1,2,43,1,12,138777474,3255
2013,2,2,2,21,1,2,40,1,13,166509701,3255
2013,2,2,2,54,2,2,43,1,13,170391435,3255
2013,2,2,2,31,2,2,39,4,13,197598829,3255
2013,2,1,-1,28,1,2,43,1,13,148176932,3255
2013,2,2,2,67,2,2,42,1,13,133903789,3255
2013,2,2,2,47,1,2,43,1,13,134140086,3255
2013,1,2,2,68,1,2,42,1,13,131344548,3255
2013,2,2,2,23,1,2,41,1,13,157350107,3255
2013,2,1,-1,45,1,1,43,1,15,20832021,3255
2013,2,1,-1,30,4,2,43,1,15,23738675,3255
2013,2,2,2,65,1,2,43,4,15,21368948,3255
2013,2,2,2,30,9,1,43,1,15,37444721,3255
2013,2,2,2,61,1,2,42,1,16,38193193,3255
2013,1,2,2,28,1,2,42,1,16,39422616,3255
2013,2,2,2,34,1,2,41,1,16,36402032,3255
2013,1,2,2,56,1,2,43,1,16,35290058,3255
2013,2,2,2,56,1,2,40,1,17,141794228,3255
2013,2,2,2,28,1,2,43,1,17,123679930,3255
2013,2,1,-1,29,1,2,41,1,17,119844680,3255
2013,2,1,-1,35,1,2,43,1,17,105387175,3255
2013,2,2,2,59,1,2,43,1,17,136076407,3255
2013,2,2,2,75,1,2,43,1,17,134259527,3255
2013,2,2,2,21,1,2,42,1,17,132285209,3255
2013,2,2,2,41,1,2,43,1,17,117573609,3255
2013,2,1,-1,37,4,2,44,1,17,185242291,3255
2013,2,2,2,39,1,2,43,1,17,106410138,3255
2013,2,2,2,25,1,2,43,1,17,122518008,3255
2013,2,2,2,36,1,2,42,1,18,85036467,3255
2013,2,1,-1,41,1,2,42,1,18,96794428,3255
2013,2,2,2,30,1,2,44,1,18,90962977,3255
2013,2,2,2,35,1,2,42,1,18,86761743,3255
2013,2,2,2,45,1,2,43,1,18,153535620,3255
2013,2,2,2,41,1,1,42,1,18,101428884,3255
2013,2,2,2,40,1,2,42,1,18,96794428,3255
2013,2,2,2,43,1,2,41,1,19,44134004,3255
2013,2,2,2,31,1,2,43,1,19,40949674,3255
2013,2,2,2,32,1,2,43,1,19,40949674,3255
2013,2,2,2,37,1,2,42,1,19,37994620,3255
2013,2,2,2,47,1,2,42,1,19,43886311,3255
2013,2,2,2,65,1,2,40,1,19,41028184,3255
2013,2,2,2,26,1,2,42,1,19,42791534,3255
2013,2,2,2,56,1,2,41,1,19,41873349,3255
2013,2,2,2,52,1,2,45,1,19,43359003,3255
2013,2,2,2,48,2,2,43,5,20,68188958,3255
2013,2,2,2,26,1,2,43,1,20,54154425,3255
2013,2,2,2,35,1,2,43,1,21,75075307,3255
2013,2,2,2,33,1,2,40,1,21,83055966,3255
2013,2,2,2,50,1,2,44,1,21,83263153,3255
2013,2,2,2,43,1,2,43,1,22,109208203,3255
2013,2,2,2,59,1,2,44,1,22,119261588,3255
2013,1,2,2,50,1,2,43,1,22,129078877,3255
2013,2,2,2,48,1,2,43,1,22,122443727,3255
2013,1,2,2,53,1,2,41,1,23,25603982,3255
2013,2,2,2,30,1,2,43,1,23,27645698,3255
2013,2,2,2,59,1,2,44,1,23,22270090,3255
2013,2,2,2,35,1,2,43,1,23,24979288,3255
2013,2,2,2,36,1,2,41,1,23,26368849,3255
2013,2,2,2,60,1,2,43,1,23,22238972,3255
2013,2,2,2,37,2,2,44,4,24,80538121,3255
2013,2,2,2,37,1,2,41,1,24,66779001,3255
2013,2,2,2,36,1,2,43,1,24,66779001,3255
2013,2,2,2,37,2,2,40,1,24,80538121,3255
2013,2,2,2,43,1,2,40,1,24,74500984,3255
2013,2,2,2,31,2,2,42,1,24,100567162,3255
2013,2,1,-1,62,1,2,40,1,24,67666566,3255
2013,2,2,2,39,1,2,43,1,24,58995630,3255
2013,2,2,2,36,1,2,43,1,24,70570529,3255
2013,2,2,2,32,1,2,42,5,25,143898863,3255
2013,2,2,2,54,1,2,41,1,25,126521988,3255
2013,1,2,2,41,1,2,43,1,25,169800518,3255
2013,2,2,2,55,1,2,43,1,25,120408077,3255
2013,2,2,2,43,1,2,42,1,25,148822200,3255
2013,2,2,2,55,1,2,44,1,26,109529427,3255
2013,2,2,2,40,1,2,43,1,26,117003854,3255
2013,2,1,-1,48,1,2,43,1,26,121534975,3255
2013,2,2,2,45,1,2,43,1,26,121534975,3255
2013,2,1,-1,33,1,2,42,1,26,109954871,3255
2013,2,2,2,41,1,2,42,1,26,117003854,3255
2013,2,1,-1,39,1,2,43,1,26,104876475,3255
2013,2,2,2,30,1,2,43,1,26,103504190,3255
2013,2,2,2,52,1,2,43,1,26,109537831,3255
2013,2,2,2,51,1,2,42,1,27,68924402,3255
2013,2,2,2,62,1,2,44,1,27,61858243,3255
2013,2,2,2,50,1,2,43,1,27,68711014,3255
2013,2,2,2,39,1,2,43,1,27,53574359,3255
2013,2,2,2,57,1,2,43,4,27,65390698,3255
2013,1,1,-1,35,2,2,43,5,27,76753851,3255
2013,2,2,2,47,2,2,41,4,27,70496262,3255
2013,2,2,2,54,1,2,43,1,27,68924402,3255
2013,2,2,2,60,1,2,43,1,27,61858243,3255
2013,2,2,2,50,1,2,41,1,27,66159149,3255
2013,2,1,-1,41,1,2,41,1,27,57549641,3255
2013,2,2,2,61,1,2,43,1,27,62050350,3255
2013,2,2,2,55,1,2,41,1,27,65593774,3255
2013,2,2,2,41,1,2,43,1,28,109566399,3255
2013,2,2,2,54,1,2,42,1,28,76309799,3255
2013,2,2,2,41,1,2,42,1,28,109566399,3255
2013,1,2,2,50,1,2,43,1,28,80189566,3255
2013,2,2,2,40,1,2,42,1,28,109995865,3255
2013,2,2,2,68,1,2,42,1,29,128548786,3255
2013,2,2,2,45,2,2,43,3,29,159230391,3255
2013,1,2,2,31,2,2,43,1,29,172770904,3255
2013,2,2,2,45,1,2,42,1,29,135724908,3255
2013,2,2,2,47,1,2,43,1,29,130992472,3255
2013,2,2,1,27,1,2,43,1,30,32786769,3255
2013,2,2,2,56,3,2,44,1,30,19739654,3255
2013,2,2,2,41,1,2,43,1,30,33724388,3255
2013,2,2,2,56,1,2,46,1,30,26192266,3255
2013,2,2,2,23,1,2,41,1,30,35951664,3255
2013,2,1,-1,46,1,2,43,1,31,32830277,3255
2013,2,2,2,28,2,2,43,1,31,63541565,3255
2013,2,2,2,36,1,2,41,1,31,33285231,3255
2013,2,2,2,45,1,1,43,1,32,49222784,3255
2013,2,2,2,60,1,2,43,4,32,47078617,3255
2013,2,2,2,61,1,2,43,1,33,16753975,3255
2013,2,2,2,51,1,2,42,1,33,18610011,3255
2013,1,2,2,31,1,2,43,1,33,19234983,3255
2013,2,2,2,65,1,2,43,2,33,18102627,3255
2013,2,2,2,44,1,2,44,1,33,19609889,3255
2013,2,2,2,42,1,2,45,1,33,20434084,3255
2013,2,2,2,24,1,2,43,1,33,22769913,3255
2013,2,2,2,40,1,2,43,1,33,19609889,3255
2013,2,2,2,51,1,2,43,1,33,19392182,3255
2013,2,2,2,65,1,2,43,1,33,18863472,3255
2013,2,2,2,30,1,2,43,1,33,18704001,3255
2013,2,2,2,47,1,2,46,1,33,19363701,3255
2013,2,2,2,61,1,2,43,1,34,109851313,3255
2013,2,2,2,64,1,2,42,1,35,65210724,3255
2013,2,2,1,36,1,1,43,1,35,130139614,3255
2013,2,2,2,54,1,2,43,1,35,79477447,3255
2013,2,1,-1,33,1,2,45,4,36,126240809,3255
2013,2,2,2,37,2,2,42,1,36,154938936,3255
2013,2,1,-1,45,1,2,43,4,36,160587884,3255
2013,2,2,2,34,1,1,43,1,36,141931280,3255
2013,2,1,-1,36,1,2,43,4,36,120410227,3255
2013,2,1,-1,32,1,2,42,1,36,145602245,3255
2013,2,2,2,43,1,2,41,1,36,154936508,3255
2013,2,2,2,41,1,2,42,1,36,142505670,3255
2013,1,1,-1,56,2,2,43,1,36,165666434,3255
2013,2,1,-1,58,2,2,40,4,36,140666230,3255
2013,2,2,2,56,1,2,44,1,36,122737159,3255
2013,2,1,-1,56,1,2,41,1,36,122737159,3255
2013,2,1,-1,39,1,2,43,1,36,127735043,3255
2013,2,2,2,39,1,2,42,1,36,138877432,3255
2013,2,2,2,30,1,2,43,1,36,139711213,3255
2013,1,2,2,30,1,2,41,1,36,135449165,3255
2013,2,1,-1,50,1,2,42,1,36,140219390,3255
2013,2,2,2,40,1,2,42,1,37,148272687,3255
2013,2,2,2,60,1,2,41,1,37,128838773,3255
2013,2,2,2,49,1,2,43,1,38,17481570,3255
2013,2,2,2,41,1,2,43,1,38,16485989,3255
2013,2,2,2,67,1,2,41,1,38,16343070,3255
2013,2,2,2,32,1,2,44,1,38,15404509,3255
2013,2,2,2,36,1,2,42,1,38,14693034,3255
2013,2,2,2,60,1,2,43,1,38,14810248,3255
2013,2,2,2,60,1,2,43,1,38,14810248,3255
2013,2,2,2,50,1,2,43,1,38,16450955,3255
2013,2,2,2,52,1,2,43,1,38,16450955,3255
2013,2,2,2,68,1,2,44,1,38,16249957,3255
2013,2,2,2,26,1,2,43,1,38,16296003,3255
2013,2,2,2,53,1,2,43,1,38,16705414,3255
2013,2,2,2,61,1,2,43,1,39,110302589,3255
2013,2,1,-1,29,1,2,44,1,39,128191677,3255
2013,2,1,-1,31,1,2,43,1,39,119332976,3255
2013,2,2,2,34,1,2,41,1,39,109563025,3255
2013,2,2,2,54,1,2,43,1,39,114884490,3255
2013,1,1,-1,45,1,2,43,1,39,121002171,3255
2013,2,1,-1,39,2,2,42,1,39,145636610,3255
2013,2,1,-1,29,1,2,42,1,39,112472845,3255
2013,2,2,2,30,1,2,43,1,39,109563025,3255
2013,2,2,2,34,1,2,41,1,39,111894153,3255
2013,2,2,2,57,1,2,44,1,39,109332937,3255
2013,2,2,2,63,1,2,41,1,39,93308816,3255
2013,2,2,2,59,1,2,41,1,39,107055167,3255
2013,2,2,2,57,1,2,41,1,39,103897788,3255
2013,2,2,2,57,1,2,43,1,39,103897788,3255
2013,2,2,2,44,1,2,42,1,39,113148389,3255
2013,2,2,2,38,1,2,41,1,39,101420626,3255
2013,2,2,2,46,1,2,44,1,40,87508107,3255
2013,2,2,2,58,1,2,42,4,40,80037986,3255
2013,2,1,-1,40,1,2,41,5,41,102668613,3255
2013,2,1,-1,42,1,2,41,1,41,92550307,3255
2013,2,2,2,51,1,2,41,1,41,69911809,3255
2013,2,2,2,57,1,2,43,1,41,66533467,3255
